0	0
0.0333333	0
0.0666667	0
0.1	0
0.133333	0
0.166667	0
0.2	0
0.233333	0
0.266667	0
0.3	0
0.333333	0
0.366667	0
0.4	0
0.433333	0
0.466667	0
0.5	0
0.533333	0
0.566667	0
0.6	0
0.633333	0
0.666667	0
0.7	0
0.733333	0
0.766667	0
0.8	0
0.833333	0
0.866667	0
0.9	0
0.933333	0
0.966667	0
1	0
1.03333	0
1.06667	0
1.1	0
1.13333	0
1.16667	0
1.2	0
1.23333	0
1.26667	0
1.3	0
1.33333	0
1.36667	0
1.4	0
1.43333	0
1.46667	0
1.5	0
1.53333	0
1.56667	0
1.6	0
1.63333	0
1.66667	0
1.7	0
1.73333	0
1.76667	0
1.8	0
1.83333	0
1.86667	0
1.9	0
1.93333	0
1.96667	0
2	0
2.03333	0
2.06667	0
2.1	0
2.13333	0
2.16667	0
2.2	0
2.23333	0
2.26667	0
2.3	0
2.33333	0
2.36667	0
2.4	0
2.43333	0
2.46667	0
2.5	0
2.53333	0
2.56667	0
2.6	0
2.63333	0
2.66667	0
2.7	0
2.73333	0
2.76667	0
2.8	0
2.83333	0
2.86667	0
2.9	0
2.93333	0
2.96667	0
3	0
3.03333	0
3.06667	0
3.1	0
3.13333	0
3.16667	0
3.2	0
3.23333	0
3.26667	0
3.3	0
3.33333	0
3.36667	0
3.4	0
3.43333	0
3.46667	0
3.5	0
3.53333	0
3.56667	0
3.6	0
3.63333	0
3.66667	0
3.7	0
3.73333	0
3.76667	0
3.8	0
3.83333	0
3.86667	0
3.9	0
3.93333	0
3.96667	0
4	0
4.03333	0
4.06667	0
4.1	0
4.13333	0
4.16667	0
4.2	0
4.23333	0
4.26667	0
4.3	0
4.33333	0
4.36667	0
4.4	0
4.43333	0
4.46667	0
4.5	0
4.53333	0
4.56667	0
4.6	0
4.63333	0
4.66667	0
4.7	0
4.73333	0
4.76667	0
4.8	0
4.83333	0
4.86667	0
4.9	0
4.93333	0
4.96667	0
5	0
5.03333	0
5.06667	0
5.1	0
5.13333	0
5.16667	0
5.2	0
5.23333	0
5.26667	0
5.3	0
5.33333	0
5.36667	0
5.4	0
5.43333	0
5.46667	0
5.5	0
5.53333	0
5.56667	0
5.6	0
5.63333	0
5.66667	0
5.7	0
5.73333	0
5.76667	0
5.8	0
5.83333	0
5.86667	0
5.9	0
5.93333	0
5.96667	0
6	0
6.03333	0
6.06667	0
6.1	0
6.13333	0
